Timestamp,Current,MVoltage,Sl1Voltage,Sl2Voltage,Sl3Voltage,Sl4Voltage
1483472380.99,-14.8012008667,2.9979609375,2.994984375,2.98138867188,3.00775390625,-1.0
1483472381.99,-14.8010101318,2.99754296875,2.99458984375,2.98096875,3.00736523437,-1.0
1483472382.99,-14.8134078979,2.997125,2.99414648437,2.98057421875,3.00698828125,-1.0
1483472384.0,-14.7960510254,2.99672851563,2.99375195312,2.98017382812,3.00659179688,-1.0
1483472385.22,-14.8067321777,2.9962109375,2.99334375,2.9797578125,3.00620507813,-1.0
1483472386.26,-14.8013916016,2.99582421875,2.99284179688,2.97927539063,3.00574609375,-1.0
1483472387.26,-14.8237075806,2.9954296875,2.99247460937,2.97887695312,3.00536328125,-1.0
1483472388.29,-14.8298110962,2.99505273438,2.99207617187,2.97850195312,3.00501953125,-1.0
1483472389.26,-14.8198928833,2.99466992187,2.9917109375,2.97811914063,3.00464257812,-1.0
1483472390.26,-14.8212280273,2.99428710938,2.99133007812,2.97773828125,3.00428515625,-1.0
1483472391.26,-14.8141708374,2.9939296875,2.99098242188,2.97740039063,3.00394921875,-1.0
1483472392.26,-14.8227539062,2.99357617188,2.99060742188,2.97702539063,3.00359375,-1.0
1483472393.26,-14.8259963989,2.99318945312,2.99025390625,2.97666992188,3.00326367188,-1.0
1483472394.5,-14.8122634888,2.99276953125,2.98987890625,2.97630078125,3.00291601562,-1.0
1483472395.5,-14.8145523071,2.99240625,2.989453125,2.97587695313,3.0025,-1.0
1483472396.44,-14.7964324951,2.99206054687,2.9891171875,2.97552734375,3.00216796875,-1.0
1483472397.44,-14.8261871338,2.99170898438,2.98877539062,2.97519921875,3.00186523437,-1.0
1483472398.44,-14.8025360107,2.99137304688,2.98843945313,2.97485351562,3.00154492187,-1.0
1483472399.44,-14.8067321777,2.99104101563,2.98811328125,2.97452929688,3.0012265625,-1.0
1483472400.5,-14.8334350586,2.99070117188,2.98776367188,2.97420507813,3.00091992188,-1.0
1483472401.51,-14.8294296265,2.99038867187,2.98745117188,2.973859375,3.00059765625,-1.0
1483472402.51,-14.8158874512,2.990046875,2.98712109375,2.9735390625,3.00028125,-1.0
1483472403.56,-14.8290481567,2.98971679688,2.98677929687,2.97320507812,2.99996875,-1.0
1483472404.51,-14.8103561401,2.98939648438,2.98649804687,2.97288476562,2.99966601562,-1.0
1483472405.51,-14.8265686035,2.9890859375,2.9861484375,2.97257617188,2.99937890625,-1.0
1483472406.51,-14.8216094971,2.98875976563,2.98583398438,2.97225195313,2.99905664063,-1.0
1483472407.51,-14.8076858521,2.98844335938,2.98553515625,2.97193945313,2.998765625,-1.0
1483472408.51,-14.8010101318,2.98812890625,2.98520898438,2.9716328125,2.9984921875,-1.0
